Date,Temperature,Humidity,WindSpeed,PM2.5,PM10,NO2,SO2,AQI,City
2015-01-14,18.322848432444637,52.06628668583016,1.407334105349836,133.5370507464219,180.92484451602238,59.75889390425778,15.638716682946406,274.3087552269836,Kolkata
2015-01-15,18.723327881710944,45.74328098416053,1.1032848958388701,128.2431548831121,191.6876917507568,68.12364405913493,26.938343559824727,259.1888505390424,Kolkata
2015-01-16,,51.57973094293581,1.6842510667188517,156.7864955907728,200.32051180889692,65.43436956968382,22.466551272315186,297.1850047459887,Kolkata
2015-01-17,20.200175780365225,45.435831634383796,1.4485659420944084,107.70549181686653,169.27721304131842,74.61710593327,14.477875045031222,206.58039744511055,Kolkata
2015-01-18,22.883236948320516,56.140962699937944,0.9748048417868131,111.2353143088903,170.7122521934456,60.381692887221426,19.11521577558557,211.80005582831876,Kolkata
2015-01-19,20.469298508374173,56.02022147290715,2.3062287942478967,153.31278234067247,199.66305294239746,53.51914496628241,19.256573369442165,299.3626728882701,Kolkata
2015-01-20,19.493034690896046,53.45413622802629,1.2682754119446595,128.0423965943454,152.14731650206397,57.43385824617475,20.91095814218748,232.37692521074766,Kolkata
2015-01-21,25.282916566684634,52.6873528783389,0.6677715648125975,123.4310958819737,174.21319613300713,62.1532435508371,16.738849330412897,244.6659812494321,Kolkata
2015-01-22,21.935714809946433,59.77410915163563,2.260899879708542,108.78470669923617,246.29561928912796,66.83596078221215,19.773353187671734,264.1787905251642,Kolkata
2015-01-23,22.559633100246618,51.059873364118054,1.3539951648113806,133.17730490533543,165.68634598138874,46.84847275225435,19.282827896573085,250.680832198197,Kolkata
2015-01-24,19.61403945585223,45.249468943593854,1.3119720107619737,134.30409947391905,207.54813783860504,,17.400865055380397,259.9584642720999,Kolkata
2015-01-25,21.41536784545871,53.50770280043422,0.7433395301122814,109.38147379990095,172.3994295231179,71.1958889412767,16.949632226828744,226.7317005054421,Kolkata
2015-01-26,22.768202255536885,61.796127937978454,2.5070600123277833,123.34289058243397,193.80673700790942,56.257138778256,22.30111637667611,236.52415344603213,Kolkata
2015-01-27,20.288207523562477,46.40168923008845,1.0028083759969273,120.0489735327783,196.20150923050838,65.48077924426256,14.41842348119965,262.6818362960403,Kolkata
2015-01-28,23.387029165818415,49.78176898934776,1.6881330226345934,128.54271445355596,205.1634148638431,61.826163120637794,20.90394253401559,274.581909136834,Kolkata
2015-01-29,21.48138160247091,53.788877646278564,2.1269749068473502,107.52242151411934,178.0305686701451,65.37135491117144,21.823648435377272,219.58822217380325,Kolkata
2015-01-30,22.147870822658337,51.558621560583525,1.8936730470627712,142.6853924656566,221.24634568224002,51.08438792638423,18.734943049780675,276.5374993815531,Kolkata
2015-01-31,21.57800354315082,47.042024017137464,1.6655270359063072,137.2255503272173,169.0967397528509,50.952064080776644,19.505937879500312,257.4048550970052,Kolkata
2015-02-01,26.537675844729606,57.69208797043168,0.857446939784224,117.60970432141002,184.96468105535436,57.385110217939214,22.79621876933237,234.68581569966096,Kolkata
2015-02-02,22.859356697412228,63.81608147730654,1.3167253688383824,119.36745976802361,184.56477526399104,44.787721879117186,17.14681951208775,242.7350657362151,Kolkata
2015-02-03,20.825674171118997,53.333397367696534,1.829174176278961,120.11120083724576,156.5811839289857,54.70508838367074,17.41079602247363,243.00798856594258,Kolkata
2015-02-04,24.64242774645483,47.97300335694113,1.3557474455686145,110.01422235283202,172.646945807519,58.69855351929717,17.682434021495034,212.32014631584755,Kolkata
2015-02-05,20.613372883717958,44.892847833882634,1.8654447759143844,114.55639052930778,180.92123450873478,70.7602175767315,22.616759977953176,243.2960735576827,Kolkata
2015-02-06,23.53197292232915,54.075494236905,2.119433137487481,116.6605633822172,168.3580455936825,59.507593073093105,22.948343130387755,237.62587418685283,Kolkata
2015-02-07,19.255536806511763,58.45657935225957,2.274970706467879,144.40238344167932,225.11158034263207,61.085570919413776,14.83326508471638,285.16771144918386,Kolkata
2015-02-08,20.580564109934528,55.46817925180538,1.1961443730265056,133.89147289386165,158.7966041044765,65.19268608396209,21.98794206882542,244.1283402237615,Kolkata
2015-02-09,23.694127300136174,53.238992866400544,2.9234242345889587,133.1831137067333,198.4170996981661,47.94805652751313,21.373054228710245,265.2569332952268,Kolkata
2015-02-10,24.842197294875774,50.46680207826586,2.225055705998304,124.17168307102456,191.20111468931793,54.1284582514156,23.523064318945355,,Kolkata
2015-02-11,23.774231496660143,48.11791917211006,1.8570166567355186,101.31097041369647,173.02198307664557,74.63165095349714,19.962411651145636,221.57302413051414,Kolkata
2015-02-12,23.267781063048094,57.92145070118585,2.419537698494464,116.88531986613451,155.20657993166836,54.37009679484201,18.61798828264379,216.0881357368644,Kolkata
2015-02-13,22.965784825533174,58.48883864870731,3.0747019401779245,131.49072508826941,156.3416510638608,63.70480526788515,22.12898987912185,255.98612540998232,Kolkata
2015-02-14,20.681174327271297,46.36689683656171,1.1901945264731033,97.47421132610609,160.52810708893136,62.24917532403102,20.731529451166836,199.7885030000908,Kolkata
2015-02-15,22.27004670388812,62.22353269259725,1.8148024589237066,125.30050543078619,134.33826461983682,42.475973215973376,25.3099159752149,226.89358600997565,Kolkata
2015-02-16,22.861243949830854,57.32665983384608,,149.98479261435457,149.1346074135925,56.5420959102127,21.39068895842679,274.34346567343795,Kolkata
2015-02-17,25.970800335004455,61.63936293214553,2.060464736965668,130.45595066845743,138.69065106278322,54.985460169086394,18.913514027132894,253.58949903477176,Kolkata
2015-02-18,24.619052964295694,48.118902220471355,2.1656512172522633,135.11196715710673,194.379642236702,56.20028235219424,14.867839871239177,254.6792975519522,Kolkata
2015-02-19,20.48220041800786,48.191581044756134,1.982489124461953,116.53940851718798,178.93930601254218,47.27283106589375,16.5836811944732,229.0966221342158,Kolkata
2015-02-20,24.734094225050438,54.46996916681563,1.6942147860660568,127.13626017930113,181.383675304266,44.11155628383324,13.953863160698582,242.01321284174293,Kolkata
2015-02-21,23.394565520339015,57.925747337405085,1.0164252621987493,101.19278444159241,176.5214547505031,48.97615306259436,17.550872157507705,209.25705705831183,Kolkata
2015-02-22,22.89082479354307,64.59347610002229,2.247934040244632,123.23238390049349,167.15154986820838,51.73541070947641,20.907645451236046,233.32077295702385,Kolkata
2015-02-23,25.549071347741346,59.34469149422468,2.809146934472565,120.4348322604147,192.08022099188727,61.72747968060383,18.050887759508775,226.76825023238246,Kolkata
2015-02-24,26.469855069885575,54.80623367817402,1.806454778356702,114.28320073645102,149.69309326160575,66.51229980815928,21.058629118868822,212.43258359465057,Kolkata
2015-02-25,26.353616491154405,51.095794593975555,2.3427940277420745,128.9813091880941,163.07107015658417,,18.9368409895487,265.0577612071687,Kolkata
2015-02-26,22.8968597874133,62.5882399482422,1.3597515517546193,100.45743715013435,174.89607016146573,58.297165573392824,16.644644102522488,211.45197544384325,Kolkata
2015-02-27,24.04212208844959,51.82783997162647,2.3937432418842617,105.02291358496157,132.53610222777056,43.09678843442988,18.045753098716546,203.7285004272973,Kolkata
2015-02-28,25.40931390716922,65.00931038476685,1.9900056122181948,108.54203858402367,219.88592907195988,47.57287378554373,19.127300869530213,230.71000007609146,Kolkata
2015-03-01,26.785080180869624,55.66305156852971,1.8272885063547688,90.93925271178477,157.50809944492784,52.232775330554304,18.056011923203428,188.36833219311924,Kolkata
2015-03-02,23.963781206514053,65.25823456860084,1.8503505999430927,109.05289847196512,158.7482760524578,45.20005542137516,18.016944618051884,211.42571683750873,Kolkata
2015-03-03,24.639862275801935,60.92260702312031,2.0559892662658865,79.12287522961257,180.0071246269868,54.58037778979172,15.18353281963191,183.4137733219047,Kolkata
2015-03-04,22.88844526789813,57.06781059256318,2.4664954618238144,119.86169121717157,172.11942914125228,55.42683814633367,16.116808524348194,237.9791379253601,Kolkata
2015-03-05,,55.38278821421184,1.6418954067364893,104.10032692068121,153.5226333789976,53.650627069400436,24.115459030683105,195.859661000075,Kolkata
2015-03-06,26.90858344714417,56.50429011915904,2.1223252848050174,94.8238414218121,154.29471773447682,57.25597082860807,20.949122969307485,196.78701956696392,Kolkata
2015-03-07,28.088439479159653,60.58148201692121,2.323253966504928,,120.53083612416368,41.51007221690205,12.765177791222515,149.7499397743585,Kolkata
2015-03-08,25.325143294343352,59.05869132484863,1.8177712721100754,97.57161840984536,138.39710983878692,55.898751174390846,10.008123512894231,197.60502768062102,Kolkata
2015-03-09,27.570182364000576,55.938734380197786,3.2891117428916403,110.63125759311515,158.77451102731973,42.55778117165001,17.25931345749906,203.74144924666842,Kolkata
2015-03-10,26.381062762037452,58.316319728267295,1.9876999379548752,107.73449541487854,156.20363180819894,40.27987667238297,19.632259756659483,211.530269470315,Kolkata
2015-03-11,24.462918443868453,59.775780031292506,2.10357103145293,88.14061451516724,170.63647221416355,51.74640256322871,15.312542860167794,176.6302276613609,Kolkata
2015-03-12,26.57198128194194,48.97930470523873,1.9731435428200297,85.23282098620953,142.68276134140717,56.896354927841465,19.85731779215622,176.37192736985156,Kolkata
2015-03-13,29.021931780964685,62.15548719402536,3.3857047055772456,106.97132519452182,116.2192521710006,50.75124573089892,16.89074815499396,206.18067320893502,Kolkata
2015-03-14,25.971483000394482,55.20923157295192,2.7872363839533363,85.47199660898804,163.96469936501245,46.689315261465744,16.141536928640424,197.09460710162816,Kolkata
2015-03-15,29.270277888637196,,2.066951641130475,96.39039180278267,170.41023019186648,48.67792868544811,18.817520047684557,185.162873080164,Kolkata
2015-03-16,20.999905978021346,52.161768729948534,3.1129648259801934,96.52801808619053,158.50526928478152,46.960094723868785,,206.79434694381848,Kolkata
2015-03-17,27.98212779513683,51.87634447662651,2.6849300437410344,98.5282420893479,136.1135607416757,36.53131687629558,15.524612045933724,193.59109009792883,Kolkata
2015-03-18,26.611835240069592,54.31711524342168,2.7380619864540634,105.89288058945098,159.11407482894364,35.26656849512984,18.312384200063683,205.5935286541263,Kolkata
2015-03-19,25.93960701741016,57.79894950770229,2.4621668252092475,73.24204162747435,205.63928951284214,44.243987236406035,16.124460756850347,183.57781306929937,Kolkata
2015-03-20,26.821456627422492,71.36113337351156,2.284775775109386,62.683151168163604,138.19380375470882,45.1790711049828,21.8613829248403,137.64152647830426,Kolkata
2015-03-21,22.763513658084314,59.21723033873922,2.8535459213488252,81.9995283875239,108.48099880342635,44.29515406932154,18.132599999162974,167.1484127932527,Kolkata
2015-03-22,26.40039737786374,62.98810341518707,2.437391673386896,116.69174983799309,121.81065221767138,49.276342397403425,17.853323857049315,206.5857575307514,Kolkata
2015-03-23,27.655399302074365,64.35534233015882,3.64367135455027,119.15616017588677,144.86248815048754,41.80560574051571,15.733840929262403,220.04357696006505,Kolkata
2015-03-24,29.998708577647214,63.262627151489696,2.1260845694194934,115.44331963212014,99.0698414201233,47.69409849469158,18.421830289992002,217.09134225163234,Kolkata
2015-03-25,26.10840959595568,62.47515777762747,3.5543158945532163,84.2306958793982,133.36364445237336,41.69347241971183,14.744718321175915,185.37848963248473,Kolkata
2015-03-26,,57.14161268171273,2.756148725571995,59.54133543786439,136.3890193410092,57.09609636334646,16.474439420362227,135.58799960390547,Kolkata
2015-03-27,26.34622383607967,70.62898254951793,2.9869773478227386,50.273264114816186,158.28882569168437,42.813250069649094,12.7930059229457,99.3049796331367,Kolkata
2015-03-28,29.283239905028278,72.66707239224975,3.2796878007207493,75.35246366322443,152.59214764213783,60.55099532679165,18.574627785338333,162.8709464940726,Kolkata
2015-03-29,28.212797668413703,55.4749451521224,2.5736992147713655,80.73476680530682,142.47991559560154,44.298441231745805,16.2424012175401,168.60023018803955,Kolkata
2015-03-30,26.598766416261686,59.0255741050575,3.3466958982982584,102.35699081754137,80.73307351209219,39.42962655597508,21.23230017126383,179.37063716860553,Kolkata
2015-03-31,28.787914183150377,63.004396580424135,1.5865729015403278,95.00558758543947,141.2049705301824,33.59981846684372,,191.59324000055364,Kolkata
2015-04-01,28.058697520446806,59.83866707982587,2.606140838826712,84.53988933695157,135.69060613411312,28.908416668369362,17.40283966950717,165.638758236525,Kolkata
2015-04-02,29.905035591720274,67.44919179391557,2.5299049989930915,66.92111501376208,125.4951887505978,32.17597635598243,15.23215459141163,149.636535388201,Kolkata
2015-04-03,26.66685215639629,61.53603484834442,2.3909865798518677,64.99698709173501,84.56771012866201,32.726621712851426,12.102674510164132,114.47132312017585,Kolkata
2015-04-04,27.518825786736315,76.26065553886264,2.9360601009434877,82.36066463997277,102.43277088372052,42.57805989685791,17.569124343166596,170.89712128830251,Kolkata
2015-04-05,27.493073975637934,71.6459686764736,3.2621975545664097,88.14501233341048,93.42849132045909,34.86637609184433,15.399778456767143,179.2334917450488,Kolkata
2015-04-06,25.453318532952824,67.01374122620373,3.4464171065539184,82.70864869020825,,40.22758832304577,16.297147493115833,141.53386434771164,Kolkata
2015-04-07,29.0755345794416,71.34316637987979,3.241261884928316,60.45358039496309,114.30326667639218,48.644846814638655,19.786617141275023,,Kolkata
2015-04-08,29.108207151290078,71.99474363911229,2.8136774192858005,84.87587604079549,97.20576382362428,37.34387783048685,12.03831629490138,164.31688412910447,Kolkata
2015-04-09,28.698952666417682,63.902076942540695,3.356689657195774,80.64928323041481,164.47097781882934,54.33750107729189,11.653149366945355,163.87676420157132,Kolkata
2015-04-10,28.321976827554053,62.89679151305105,3.259930621001512,57.347078121277775,107.39446511102443,27.956341842938592,13.631429606301003,116.10856218849464,Kolkata
2015-04-11,26.0626008370379,67.62407111769505,3.69136366425269,60.79066610267342,135.45273603736737,35.81752387587148,16.719151514973195,146.42884191736766,Kolkata
2015-04-12,28.15397854807707,71.79635360650919,3.6372856498677053,82.03352967169192,77.0065455807113,32.367932632419546,15.835210725970308,156.76511908976286,Kolkata
2015-04-13,28.41147251685658,68.4375558680424,3.2894635944378443,67.34154072356064,96.60102353095121,43.835714348755666,11.398849839987584,154.17815299639778,Kolkata
2015-04-14,27.593654776953144,60.11054087753597,2.850925825768467,93.85213189624369,107.95884884106185,18.08763590574976,16.271150939277128,176.68245756326115,Kolkata
2015-04-15,28.976591088136868,64.233784058918,2.998315549951181,76.69058487872793,86.6800250607096,24.12453598168122,10.313726117096138,137.34395841169106,Kolkata
2015-04-16,30.20783297808181,68.12946384315994,3.075038136294166,61.036104973388206,95.22578821862325,34.47545453888319,11.320332256576151,124.0818744960878,Kolkata
2015-04-17,33.272257616856976,68.37138651446064,3.2173382866508504,67.3478675405034,98.14231404004357,47.4114023866229,13.40372320306917,133.69975236734413,Kolkata
2015-04-18,29.948752149739438,78.86170219413845,3.533924344813817,67.62077985560109,96.65988084355156,36.47474625871259,12.006709158677872,132.711037570307,Kolkata
2015-04-19,30.21393466881463,62.317145006427765,3.7822956669063044,54.91719623996517,137.2826427747341,23.52484074132246,16.253883559811886,125.67503418554291,Kolkata
2015-04-20,29.648676706851226,72.02186755513829,3.423832788088202,51.3314392074726,106.59289276082198,24.43077213053295,,102.1004367640464,Kolkata
2015-04-21,,77.18499369150999,3.4820052089370908,74.72275457424735,107.47287989277285,47.064680089601566,18.716874149592265,151.85464138786944,Kolkata
2015-04-22,29.940385241396992,81.34078120785254,3.5700064005738583,76.06732451983622,107.5366105767881,28.386211635311984,12.597266410357234,135.11395843873606,Kolkata
2015-04-23,30.210925261550138,68.2041749882504,3.2646635538508515,71.63618169606035,107.8637710606146,25.48807688150827,12.891339512154365,135.19394547134456,Kolkata
2015-04-24,35.11338231383232,72.92439248575536,3.0840283933939587,84.50562067434247,92.82844928578231,44.52932018884106,16.80873275313383,157.8711101847343,Kolkata
2015-04-25,29.897962268164864,73.555512280311,2.6929521007764228,52.85103314543339,86.95375693027347,40.4798287189389,12.825000759189356,86.81512654257011,Kolkata
2015-04-26,30.980889508280736,71.92189571680024,3.2468740268649414,85.29910462762105,95.59538158154128,,17.500520056778047,168.54383621941875,Kolkata
2015-04-27,30.40277828234607,70.68627854819486,3.854623182073033,45.88450137371639,114.2937243911096,,14.562316446356343,84.99922350130092,Kolkata
2015-04-28,28.228521180367583,73.59457008651685,3.290013594881878,43.42740608608388,112.58952911998344,19.24623068652962,5.803409544005049,107.53846784275561,Kolkata
2015-04-29,32.94443903412585,58.9857530866411,3.545794832560982,31.44400505862952,84.17277409344736,32.20268723124896,16.31705007153522,62.71001563982175,Kolkata
2015-04-30,32.254788840214076,75.28765438741446,3.92094633741629,50.388713835593364,103.2627748535561,33.51126648178756,15.445744793658989,105.86384295060063,Kolkata
2015-05-01,32.42430199636418,72.73648477400505,3.970904273780855,48.75884742857419,82.94886221262904,33.442687422045054,15.485466066433235,106.5585050183488,Kolkata
2015-05-02,29.113937456144477,71.21940643044356,3.193411665350469,63.44978948937012,86.46243338847539,42.04976359933217,6.823137892919263,147.29978580532583,Kolkata
2015-05-03,33.8279074142902,82.7901079596428,4.254109376331321,58.47237418749007,75.26914645737267,16.055467305207333,10.492431122505186,,Kolkata
2015-05-04,28.307328740762383,69.4029070719146,4.341432761264478,36.1801422151551,80.07173711449434,36.50745752255899,10.641359777373907,62.11621692734177,Kolkata
2015-05-05,32.372536523791396,70.98167589515198,3.234780655438434,47.45225362202228,109.50700746876697,20.564258526185277,9.810950617159776,115.62385985263978,Kolkata
2015-05-06,35.66657847466134,83.17193456862714,3.4094983709397697,47.04750949167316,83.51563867796854,35.8936584900821,17.487711576480656,96.89613764131832,Kolkata
2015-05-07,29.390467177837937,69.26854304599901,4.438430298597925,25.26410106141063,83.371018843221,24.961880270164592,12.155079963113002,66.10271181668693,Kolkata
2015-05-08,30.32381928107371,70.89046043601545,3.790676924442163,36.48234292580567,50.730805778249525,21.96684316527839,12.009971555213108,77.71807073758734,Kolkata
2015-05-09,31.73956957390446,73.11553999216869,2.7751777372063686,38.93557184304552,72.51200867050503,23.319888865309128,13.705802561173025,60.23516968319355,Kolkata
2015-05-10,30.616120017030223,78.2613507238043,3.2059270789493124,71.31211425345903,72.90453646370818,16.35821397624543,13.688678899282628,130.54072219427752,Kolkata
2015-05-11,28.603476819569043,75.30102174101984,3.801516107839086,51.99839672518272,60.19442067128331,27.974085912996713,5.0,94.75639098093178,Kolkata
2015-05-12,31.922565676738078,68.00047258205375,3.3648386066392044,58.38720024982898,76.26984475093435,21.200480450962935,9.906394282613558,124.80015090517526,Kolkata
2015-05-13,29.7403481725814,72.00154618444809,3.759527014690182,25.312504209148393,66.32520552838811,33.407200513756855,7.540837933264828,68.47817565700214,Kolkata
2015-05-14,32.89051263166836,71.82154725993392,,65.05215249189328,75.5944264502284,31.9760227469367,12.914811804132798,107.18413971978663,Kolkata
2015-05-15,30.181684578165463,74.66522739046744,4.736260563675632,66.01208889008583,75.52384131899291,40.1034796011121,10.782878551470302,138.31189221442833,Kolkata
2015-05-16,35.19641739249057,77.37058974928787,3.878910187499978,15.88692063903487,53.09184604823308,29.275457926810322,11.632372208124233,47.18073144730537,Kolkata
2015-05-17,30.604845298972755,77.51940848855295,4.579108870697688,34.65898344421866,63.36019237447516,30.260915857823147,5.28831418362407,58.550208489920664,Kolkata
2015-05-18,31.600797782290655,66.73224326651301,4.7756102846938875,52.06214347271592,72.02340948369324,37.05106244561581,10.533009313676832,103.96287533367116,Kolkata
2015-05-19,33.94426804013484,81.11278895129304,4.796463236024914,53.68888009144354,93.31826322685363,20.58791974713475,14.747696084335526,120.93585221849342,Kolkata
2015-05-20,29.92654022433964,77.23351637300199,4.239444510994672,33.253671899295405,73.93791345516004,13.466371440057234,15.571457734966877,61.2680803037629,Kolkata
2015-05-21,32.912925418872554,83.06767411213028,3.132856813496587,38.26746180699274,54.75123165556799,26.740733974146163,13.441585633901852,90.2764089630283,Kolkata
2015-05-22,35.140708555121336,78.53704925284457,4.3620181943410525,33.3190920296855,75.17182630838475,13.530855424429824,7.221584914191908,58.75698373821141,Kolkata
2015-05-23,29.378534632923593,81.99036754379394,,43.37709485380804,100.56013159589796,44.319839043249615,14.950287823937996,91.75339389733657,Kolkata
2015-05-24,33.028487583721805,78.98077622389361,4.124271413946589,59.13084574978542,83.97656434077979,36.11325344777424,13.28932354278572,,Kolkata
2015-05-25,33.243325481647,83.54002851388913,5.053181908325162,29.071368533297317,75.84233185529393,41.5666110225788,10.712132986847923,84.28575077467866,Kolkata
2015-05-26,34.35014788583058,79.57750853577879,4.626542316302718,55.12478961422655,78.66927851642691,24.54456867238517,5.0,103.83226347801444,Kolkata
2015-05-27,30.374126566654287,76.63049373881161,4.496143685679005,27.874685678042916,92.23875429711734,28.244495454911274,13.820761528312174,60.67993432508072,Kolkata
2015-05-28,30.26720599889735,88.63247166489917,4.7702201618693945,26.384598270330866,84.25114492125098,19.963799127492496,9.133401655828274,71.30072958376147,Kolkata
2015-05-29,34.01064120151241,81.862080787096,4.408374443200092,50.88926868949309,73.389696802436,30.507538210431974,11.899532404598833,108.01337580194082,Kolkata
2015-05-30,33.61789651833725,80.42854003469924,3.0095765432700414,51.96298590452365,82.76036071997484,13.529230397355303,11.018575605350927,110.80087106045477,Kolkata
2015-05-31,33.58059531327751,71.31750194877273,4.020332927411257,50.44106894655848,39.104865927884916,,15.3821769428267,85.1796715459431,Kolkata
2015-06-01,33.82668533408717,71.39293420041537,4.8820312423972325,17.481464584284353,30.06049094377343,16.561685327114056,10.345741612763122,39.441855702639444,Kolkata
2015-06-02,31.826399603709007,79.42970002787423,3.892816591667349,29.790326605036,62.63340079944007,11.068048705508176,10.632618357353833,58.07998415564398,Kolkata
2015-06-03,33.702081819245855,78.82154205115081,4.197657353612492,48.69837533901777,60.26857923556589,34.36483247286346,15.371200817332683,111.31263680584006,Kolkata
2015-06-04,33.87329486704226,75.14726197607067,3.799369323159689,36.56354493808427,47.438383191211045,36.901586572492874,8.61937500171202,84.20904260831831,Kolkata
2015-06-05,31.906458027189693,79.04281565616637,5.225751513411492,19.434933446684482,74.27350999205922,10.992697876553692,12.997001168187975,63.36329124570661,Kolkata
2015-06-06,37.113142068395554,86.39711725548307,5.186144490235518,42.0281603693313,19.957476066404823,32.395081373149786,9.919491959609575,80.21015085696884,Kolkata
2015-06-07,34.374098570829375,82.043094195266,3.9146737346810854,24.057618373412936,45.99617304044291,29.52297077132016,7.470346839813711,58.034909609334306,Kolkata
2015-06-08,31.087059648752845,72.96912405913167,4.441065660984077,61.337317366231986,46.48811159893603,9.209564378388514,10.445427424197499,94.42974112536976,Kolkata
2015-06-09,34.824389212219955,78.22066085166603,4.037573474856051,57.24527197833805,22.975674356900655,18.506919769372722,12.48238034503038,100.94431461407103,Kolkata
2015-06-10,31.601903129281506,74.85333377007755,4.695288936949726,42.80090748086561,85.12984466513103,16.854468657216685,14.435074128482743,92.5684137871926,Kolkata
2015-06-11,35.16377744294522,77.03552100660796,4.652243597486242,53.835031942710664,27.603878546363223,27.351935737483227,14.766075093153454,104.40254590123247,Kolkata
2015-06-12,35.94348710419426,76.99766153730042,4.812426772351496,34.08607070035525,42.59307948175263,11.415445372161702,9.427127822173857,73.12276625609911,Kolkata
2015-06-13,32.01995410870631,76.76506895050429,4.581288910206375,44.30390620387752,72.11087645965586,20.33795651002505,7.320486682728587,95.62672259624576,Kolkata
2015-06-14,35.62141852783001,72.96098881348645,5.891369670529576,54.71025218501971,66.48313372625864,15.530303070598489,9.29822807681642,86.72110072716544,Kolkata
2015-06-15,34.551890503778544,78.67754821717291,3.9176202799710174,35.96307481103515,31.029338488073712,24.698967300729333,6.68346719842158,64.83330512696307,Kolkata
2015-06-16,35.40041683768342,76.58770310999955,3.583772452205354,28.20305477983203,66.49299147877753,19.07800868751508,9.550927637005113,58.581357883096246,Kolkata
2015-06-17,37.57814697004175,64.81415906182329,4.249595150832732,6.225995587894488,58.30914451793615,16.43616435269733,9.154536645195847,30.99901241432304,Kolkata
2015-06-18,33.32033751510158,89.79264449027661,3.6687843039966963,30.32704922161657,98.86438419264391,18.923248237918965,12.339875823214193,72.88673119958348,Kolkata
2015-06-19,32.32847455871621,85.03371548966133,3.7127555868548017,43.718457039841404,59.99276130133551,36.835186371283584,5.0,84.49957482635806,Kolkata
2015-06-20,32.08002421792867,77.7661290683243,3.9641059421959457,45.35905910368349,48.81954434486603,17.134625987112507,7.916631930756986,88.98825360676334,Kolkata
2015-06-21,32.248804908928726,79.795158945852,4.0090119169990865,38.56193032861282,34.26499693758289,12.070539990864374,7.9230905209579205,65.00806743759277,Kolkata
2015-06-22,33.74585434920513,73.89187268349555,3.9977053910333056,22.71336550862189,36.28112536716627,25.00060932646992,13.644666950529626,48.67036220146983,Kolkata
2015-06-23,34.60024808482401,88.27347472703113,4.738595509020386,5.0,34.44193651341177,19.125322193980615,6.726846755138016,10.0,Kolkata
2015-06-24,34.48746088612797,89.3216416925354,4.230425291324314,23.121112801029557,78.19105125777926,8.897864261508452,10.73490600605704,50.70475623742837,Kolkata
2015-06-25,35.60282494828587,,4.397357325117215,25.864339849075538,50.96071638116815,38.02377584757365,9.658566048229138,64.44753794475072,Kolkata
2015-06-26,,85.02034664193374,4.937385729351169,25.630420755459756,61.75903984812855,17.309910540630806,13.161563106840141,46.40241297472654,Kolkata
2015-06-27,36.8790004622086,80.80626466440452,4.109821814582777,39.51224278888586,80.61240840752153,17.070603341995987,11.81088533695334,97.6163978158148,Kolkata
2015-06-28,33.451706390060146,73.2689229469605,4.362982064781654,59.943312360755414,5.0,21.34194929347791,10.379547815014421,103.29315702349412,Kolkata
2015-06-29,39.428676258297315,,4.679964474325977,31.950121984965797,75.71353283429666,33.87980773661047,8.345717771970735,71.34492424800086,Kolkata
2015-06-30,35.24521844369496,80.64434920427216,3.527687036731126,,51.179294507075625,6.582424893964875,5.0,86.19935978846159,Kolkata
2015-07-01,32.283340771745856,77.72140111772883,3.3069612166693148,26.131207100118417,58.72831544606061,22.21570051343624,10.743210396580196,71.46791111382237,Kolkata
